x	y	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
515335	553685	1320	1552	1376	1898.3125	3434.625	3983.625	4118	4349.875	3012.5625	1929.5625	vegetacion
511505	554355	1240	1494	1254	1823.875	3478.625	4123.625	3764	4451.125	2759.3125	1770.125	vegetacion
508965	553625	1266	1540	1306	1956.1875	3596.375	4090.5	4084	4423.25	2866.375	1836.3125	vegetacion
509915	554505	1322	1590	1354	1992.5625	3742.5625	4346.9375	4387	4679.375	2903.8125	1828.8125	vegetacion
510425	561165	1315	1574	1350	1911.9375	3720.0625	4565.25	4489	4911.5625	2922.875	1889.5625	vegetacion
511985	558735	1312	1571	1325	1915.625	3894.1875	4511.4375	4488	4893.75	2949.9375	1891.6875	vegetacion
509565	554915	1290	1474	1302	1863.625	3234.25	3713.875	3569	4031.9375	2804.375	1819.0625	vegetacion
509345	555065	1289	1522	1326	1902.25	3477.875	4058	4164	4424.6875	2863.75	1813.0625	vegetacion
511605	554475	1289	1538	1282	1838.3125	3600.9375	4237.0625	4332	4582.4375	2538.125	1671.375	vegetacion
509415	554885	1265	1568	1296	2001.625	3797.6875	4364.375	4473	4687.0625	2850.5	1794.0625	vegetacion
508955	558245	1282	1486	1322	1872.75	3306.5	3789.5	3809	4133	2843.875	1865.875	vegetacion
509275	558545	1321	1565	1405	2009.5625	3426.8125	3888.25	3910	4173.125	3072.4375	2028.625	vegetacion
509235	558055	1321	1532	1360	1893.25	3493.75	4029.5	4180	4343.0625	2929.0625	1896.75	vegetacion
508705	554105	1274	1486	1280	1915.5625	3495.6875	4057.625	3931	4382.375	2839.375	1790.125	vegetacion
510465	561135	1327	1606	1368	1941.5	3797.25	4608.5	4671	5048.8125	2967.125	1910.4375	vegetacion
511725	554525	1286	1484	1326	1840.3125	3449.5625	3903.875	4031	4201.8125	2807.6875	1868.5	vegetacion
516025	555795	1250	1520	1291	1912.0625	3549.5	4067.1875	3765	4395.9375	2886.6875	1854.8125	vegetacion
508765	558425	1277	1466	1298	1864.625	3263.4375	3708.0625	3750	4030.875	2841	1841.375	vegetacion
512685	554125	1236	1457	1217	1746.4375	3543.0625	4293.125	4244	4644.625	2775.625	1760.1875	vegetacion
509925	554435	1264	1510	1237	1823.4375	3847.3125	4450.5	4585	4746.9375	2728.875	1731.25	vegetacion
510095	554615	1268	1520	1264	1945.125	4013.375	4669.0625	4928	5044.4375	2917.625	1835.9375	vegetacion
512805	553765	1300	1486	1328	1835.25	3388.1875	3924	3898	4214	2921.1875	1896.5	vegetacion
510395	560395	1284	1502	1319	1889.6875	3742.0625	4600.3125	4625	4924.875	2998.3125	1913.0625	vegetacion
508995	553675	1304	1524	1308	1864.5	3628.5625	4267.375	4510	4627.3125	2860.5625	1809.375	vegetacion
510485	554445	1280	1480	1304	1869.875	3677.6875	4270.875	4415	4547	2971.625	1865.5625	vegetacion
509335	554005	1330	1554	1352	1948.625	3363.8125	3797.6875	3799	4107.75	2855.5625	1840.875	vegetacion
510435	553855	1288	1554	1367	1987.625	3767.6875	4215.8125	4251	4516.4375	3053.5625	1965.8125	vegetacion
509275	555005	1246	1496	1260	1903.375	3646.8125	4278.1875	4431	4595.0625	2743.8125	1727.5	vegetacion
510235	555035	1253	1518	1268	1817.875	3614.875	4391.0625	4561	4718.9375	2819.1875	1823.0625	vegetacion
508755	558225	1327	1561	1381	1969.125	3266.75	3647.8125	3574	3955.1875	3010.1875	1981.8125	vegetacion
517765	555345	1276	1497	1281	1923.625	3801.25	4485.875	4456	4821.1875	2993.4375	1867.875	vegetacion
508835	554225	1431	1656	1566	2114.9375	3298.0625	3750.25	3621	4116.4375	3260.875	2108.8125	vegetacion
510315	560455	1299	1533	1298	1886.0625	3570.625	4351.3125	4560	4770.375	2851.1875	1849	vegetacion
512805	554185	1322	1540	1353	1888.25	3258.625	3739.125	3765	4002.1875	3018.3125	1959.25	vegetacion
511945	558825	1232	1413	1237	1730.6875	3603.5625	4332.625	4400	4671.625	2755.6875	1769	vegetacion
511965	558815	1247	1480	1290	1799.6875	3629.125	4355.625	4156	4677.25	2797.625	1816.375	vegetacion
510285	554955	1324	1594	1352	2019.9375	3487.5	3924.4375	3867	4220.5	2970.0625	1900.1875	vegetacion
509155	553915	1280	1510	1314	1896.0625	3445.6875	3944.875	3917	4256.875	2851.1875	1832.25	vegetacion
511555	554395	1288	1526	1287	1868.25	3810.25	4467.8125	4534	4819.375	2850.9375	1827.0625	vegetacion
509295	558395	1328	1622	1381	2099.0625	3539.9375	3945.0625	3939	4275.3125	3101.9375	1984.25	vegetacion
509325	554255	1300	1574	1335	1995.1875	3471.9375	3922.375	4006	4271.5625	2862.5	1841.5	vegetacion
512685	554035	1295	1520	1298	1840.0625	3448.25	3978.5	4144	4309.9375	2955	1879.8125	vegetacion
511705	554595	1234	1430	1234	1763	3794.75	4515	4640	4926	2841.5	1783.0625	vegetacion
509585	554755	1276	1504	1290	1917.75	3569.75	4172.625	4385	4508.5625	2847.25	1796.5	vegetacion
509365	554665	1264	1470	1293	1888	3459.1875	3961.125	4076	4351.25	2875.5	1817.75	vegetacion
508945	553705	1281	1536	1294	1926.5625	3765.875	4367.5	4544	4730.5625	2878.3125	1799.625	vegetacion
510245	554925	1275	1506	1284	1888.375	3673.0625	4294.1875	4295	4654.625	2907.6875	1836.625	vegetacion
509305	554295	1282	1470	1300	1884.125	3204.3125	3648.625	3664	3914.875	2837.5625	1851.25	vegetacion
510145	553875	1351	1678	1454	2213.875	3626.125	4055.75	4153	4358.9375	3157	2026.5625	vegetacion
509515	554145	1320	1597	1382	1974.5625	3284.5625	3674.5625	3785	3981.875	2969.5	1924.1875	vegetacion
508975	553975	1308	1562	1349	1989.125	3438.9375	3936.875	4038	4223.5625	2979.625	1922.375	vegetacion
515885	555875	1248	1516	1227	1893	3681.5625	4222.8125	4068	4598.4375	2679.4375	1709.125	vegetacion
509665	554885	1291	1500	1344	1918.0625	3408.0625	3903.9375	3879	4259.5625	2962.25	1913.9375	vegetacion
511865	554785	1276	1479	1257	1723.625	3632.1875	4351.75	4572	4701.8125	2683.625	1752.4375	vegetacion
511815	554505	1296	1508	1349	1922	3145.625	3575.6875	3631	3861.25	3060.9375	2024.25	vegetacion
510465	554415	1291	1574	1340	1920.625	3568.9375	4146.8125	4316	4461.125	3015.875	1925.875	vegetacion
509385	553755	1304	1560	1342	1943.125	3237.5	3623.125	3785	3949.25	2899.9375	1887.9375	vegetacion
509115	554315	1284	1523	1294	1884.4375	3437.9375	3936.9375	4082	4278	2886	1837.75	vegetacion
509355	554175	1320	1552	1348	1922.375	3307.25	3787.5625	3785	4061.9375	2849.75	1843.875	vegetacion
517625	554785	1321	1547	1330	1897.6875	3351.3125	3860.25	4084	4207.5625	2981.25	1957.0625	vegetacion
509115	554365	1284	1498	1293	1882.125	3282.5625	3750.9375	3806	4018.75	2828.5	1835.75	vegetacion
510155	554695	1352	1615	1382	1993.75	3793.1875	4380.3125	4692	4778.625	3217.25	2028.75	vegetacion
510065	553945	1288	1539	1286	1994	4005.5	4648.25	4744	4993.1875	2884.8125	1791.375	vegetacion
517645	554925	1274	1514	1309	1906.8125	3637.1875	4227.9375	4426	4587.5625	2886.625	1835	vegetacion
509485	553775	1300	1518	1312	1907.8125	3471	3978.25	4112	4327.0625	2891.875	1855.8125	vegetacion
510165	554785	1260	1462	1260	1821.5625	3983	4869.5	4711	5142.75	2886.25	1806.0625	vegetacion
515505	553925	1352	1604	1362	2030.9375	3632.0625	4135.375	4368	4525.25	3131.5625	2025.0625	vegetacion
517705	554965	1292	1464	1326	1817	3227.5625	3733.8125	3420	4088	2808.9375	1851.4375	vegetacion
510045	554305	1281	1517	1297	1914.3125	3722.875	4180.75	4255	4450.25	2933.125	1866.8125	vegetacion
509395	554145	1289	1532	1318	1885.375	3177.875	3620.3125	3623	3900.5	2856.875	1865.8125	vegetacion
517385	554735	1260	1464	1278	1837.1875	3465.8125	4019.8125	3915	4384.3125	2882.0625	1835.375	vegetacion
517355	554955	1306	1513	1311	1885.375	3384.0625	3924.0625	3887	4256.3125	2907.0625	1869.625	vegetacion
517445	555385	1289	1496	1320	1887.3125	3327.875	3787.5	3774	4129.875	2883.0625	1873.25	vegetacion
517475	555175	1298	1504	1321	1917.8125	3523.5625	4065.75	4094	4434.75	2970.0625	1889.9375	vegetacion
510065	554045	1324	1606	1339	1992.9375	3986.4375	4581.125	4877	4955.5	2937.25	1855.0625	vegetacion
508715	554155	1256	1472	1272	1867.8125	3588.1875	4209.75	4373	4562.9375	2855.8125	1783.0625	vegetacion
510445	554705	1322	1596	1400	2058.4375	3310.4375	3741.75	3891	4069.5	3208.6875	2097.875	vegetacion
511505	554475	1266	1483	1257	1810.3125	3800.75	4583.0625	4764	4949.5625	2738.25	1756.375	vegetacion
512665	554155	1252	1472	1240	1750	3479.5	4212.625	4348	4523.625	2771.6875	1778.1875	vegetacion
510295	554325	1304	1612	1350	2037.875	3788.1875	4287.4375	4255	4631.9375	3082.625	1945.3125	vegetacion
510145	553815	1326	1598	1358	2151.5	3660.9375	4071.625	3990	4417.125	3100.1875	1956.5	vegetacion
510195	554305	1326	1552	1372	2002.5625	3849.375	4441.1875	4451	4802.4375	3046.8125	1928.125	vegetacion
509985	554325	1408	1678	1521	2118.3125	3449.875	3916.125	4052	4257.6875	3209.1875	2094	vegetacion
508675	558325	1286	1496	1332	1964.1875	3392.75	3855.375	3857	4153.25	2914.5	1893.6875	vegetacion
515045	553165	1313	1526	1394	1867	3189.75	3661.125	3577	3993.875	2926.625	1899.0625	vegetacion
508515	558545	1286	1515	1312	1917.3125	3531.9375	4098.1875	3954	4388.9375	2851.5	1847.4375	vegetacion
508885	558085	1306	1532	1341	1978.375	3519.9375	4017.5625	4060	4354.5625	2988.25	1932.75	vegetacion
508895	553345	1376	1567	1475	1921.5625	3122.9375	3498.8125	3513	3816.1875	2862.875	1955.125	vegetacion
508875	554375	1268	1486	1276	1889	3486.625	4061.625	4043	4417.25	2841.9375	1782.625	vegetacion
509595	554325	1280	1496	1316	1861.6875	3287.5625	3758.625	3818	4128.9375	2838.625	1829.0625	vegetacion
508995	558685	1292	1508	1351	1900.625	3307.75	3761.375	3811	4029.75	2898.0625	1914.25	vegetacion
515695	553815	1366	1526	1457	1909.75	3018.75	3355.5625	3393	3714.3125	3010.625	2038.5625	vegetacion
509355	553695	1281	1520	1342	1908	3199.875	3613.8125	3736	3942.5625	2936	1917.8125	vegetacion
508745	558425	1268	1493	1299	1884.375	3389.25	3870.375	3878	4213.4375	2869.5	1856.0625	vegetacion
511885	558505	1283	1517	1316	1857	3574.5625	4157.875	4078	4489.3125	2868.9375	1884.8125	vegetacion
516165	555645	1262	1492	1307	1885.75	3446.25	4027.375	4074	4360.375	2799.625	1820.75	vegetacion
515125	553225	1319	1565	1348	1917.6875	3494.3125	4011.9375	4017	4363.4375	2987.1875	1902.5	vegetacion
509425	554775	1312	1556	1344	1955.8125	3354.5	3808.1875	3771	4080.0625	2915.5625	1887.125	vegetacion
517435	555625	1330	1536	1393	1889.9375	3686.5	4323.1875	4034	4799.8125	2877.25	1814.9375	vegetacion
517465	555285	1249	1361	1251	1735.125	3298.5625	3919.25	3386	4205.5	2738.9375	1779.875	vegetacion
509635	554855	1309	1537	1335	1932.125	3535.375	4081.5	4105	4415.5625	2899.8125	1846.0625	vegetacion
515045	553335	1310	1528	1340	1894	3266.4375	3673.125	3743	4028	2905.3125	1889.9375	vegetacion
509455	554515	1304	1524	1341	1902.5	3172.125	3571.375	3742	3836.5625	2901.8125	1901.125	vegetacion
508895	554295	1254	1481	1258	1863.625	3630.9375	4284.75	4213	4602.6875	2849.8125	1775.4375	vegetacion
509125	554585	1305	1536	1324	1921.6875	3414.375	3899.3125	3931	4218	2871.8125	1835.875	vegetacion
510305	554155	1293	1558	1308	2023.5625	3681.9375	4200.4375	4185	4547.125	2915	1835.75	vegetacion
510165	554505	1274	1465	1266	1911.5	4091.375	4728.4375	4964	5058.5625	2921.6875	1835.3125	vegetacion
515595	553955	1400	1682	1524	2130.5	3382.75	3723.125	3814	4063.625	3206.375	2172.0625	vegetacion
514735	562045	1334	1622	1372	1950.1875	3058.5	3396.75	3574	3683.875	2894.8125	1975.6875	vegetacion
517475	555485	1266	1480	1290	1845.3125	3392.4375	3921.0625	3932	4268.125	2856.8125	1820.5625	vegetacion
510385	561425	1318	1586	1304	1977.75	3805.125	4702.375	4783	5061.0625	2986.125	1902.3125	vegetacion
512695	554035	1268	1490	1283	1831.5625	3470.9375	4029.75	4143	4363.25	2897.875	1852.625	vegetacion
509215	558015	1279	1495	1300	1941	3399.25	3851.875	3937	4163.875	2991.4375	1931.8125	vegetacion
509375	553825	1303	1563	1340	1947.8125	3457.8125	3941.75	4125	4277.75	2919.125	1876.875	vegetacion
517705	555135	1268	1486	1288	1885.5	3351.5625	3885.1875	3919	4191.75	2994.1875	1895.75	vegetacion
510355	554525	1277	1504	1280	1886.625	3768.875	4516.8125	4571	4873.1875	2874.6875	1811.9375	vegetacion
508935	558535	1298	1542	1316	1933.375	3422.5625	3902.5625	3956	4202.625	2919.75	1874.9375	vegetacion
509225	558385	1298	1520	1318	1990.5625	3513.4375	3955.875	3986	4258.6875	2971.3125	1923.5625	vegetacion
509255	553775	1288	1520	1310	1937.6875	3414.6875	3918.4375	4037	4266.1875	2870.1875	1828.375	vegetacion
510445	554195	1251	1470	1270	1884.125	3630.9375	4199	4252	4582.25	2913.5625	1835.6875	vegetacion
510035	554645	1269	1479	1274	1863.6875	3710.75	4361.9375	4476	4685	2754.6875	1759.4375	vegetacion
508765	553395	1299	1529	1306	1893.375	3441.75	3959	3864	4207.6875	2803.6875	1785.5	vegetacion
509515	554975	1271	1514	1321	1898.1875	3380.1875	3854.5	3966	4171.4375	2828.6875	1825.375	vegetacion
509005	558485	1262	1518	1278	1951.6875	3686.8125	4238.3125	4284	4542.375	2913.4375	1850.9375	vegetacion
510485	560295	1290	1542	1304	1901.5625	3638.0625	4309.8125	4233	4573.875	2853.3125	1805.875	vegetacion
509135	554525	1275	1508	1284	1884.0625	3563.5	4142.6875	4075	4425.75	2791	1766.375	vegetacion
511735	554535	1302	1478	1302	1834.125	3430.375	3869.3125	3980	4199.5	2819.6875	1872.3125	vegetacion
517765	554875	1298	1508	1330	1916	3281.3125	3697.5	3679	4005.3125	2970.3125	1946.3125	vegetacion
515575	553865	1319	1502	1318	1807.375	3596.5625	4214.125	4276	4544.875	2934.6875	1890.4375	vegetacion
515945	555685	1300	1546	1269	1962.625	3619	4184.3125	4208	4431.5625	2885	1873.375	vegetacion
509005	558325	1279	1524	1314	1883.375	3317.875	3779.4375	3843	4110.375	2796.5	1825.0625	vegetacion
510485	554695	1322	1547	1396	1931.5625	3244.9375	3689.5	3728	4001.125	3084.3125	1998.9375	vegetacion
508695	554155	1259	1500	1266	1835.8125	3593.5625	4219	4360	4560.5625	2791.25	1750	vegetacion
510405	560595	1314	1566	1352	1926.25	3670.9375	4422.4375	4400	4781.375	3002.0625	1939	vegetacion
517355	555525	1279	1512	1324	1865.375	3249.625	3832.6875	3609	4109.5	2765.6875	1830.125	vegetacion
510275	553925	1280	1536	1304	1971	3907.8125	4557.8125	4783	4920.125	2894.5	1804	vegetacion
508935	558365	1278	1487	1325	1915.4375	3409.6875	3906.375	4046	4195	2945.9375	1907.625	vegetacion
510435	560425	1270	1520	1286	1842.0625	3646.75	4332.0625	4356	4687.875	2839.9375	1848.6875	vegetacion
512845	554005	1266	1492	1310	1827.375	3484.0625	4112.5	4168	4456.375	2959.3125	1909.8125	vegetacion
515705	553995	1352	1585	1470	2034.25	3209	3572.3125	3636	3931.6875	3141.5	2094.25	vegetacion
517805	555015	1286	1444	1281	1795	3177.3125	3686.625	3536	3990.1875	2848.25	1869.3125	vegetacion
517425	555535	1302	1522	1352	1904.9375	3158.5	3590.125	3706	3901.9375	2803.9375	1873.4375	vegetacion
508925	554415	1288	1518	1288	1859.75	3613.75	4206.8125	4400	4532.4375	2805.75	1760.375	vegetacion
509535	554965	1308	1483	1320	1866.6875	3283.75	3762.8125	3795	4134.625	2836.0625	1824.25	vegetacion
517945	554945	1316	1610	1329	2015.8125	4103.0625	4863.1875	5303	5244.4375	3097.0625	1924.125	vegetacion
510265	553735	1288	1566	1353	2103.875	3599.9375	4041	4002	4320.1875	3079.75	1969.75	vegetacion
509465	554145	1302	1518	1339	1934.375	3233.125	3686.6875	3623	3974.5625	2922.0625	1880.75	vegetacion
517635	554855	1247	1508	1274	1902.8125	3520.4375	4044.375	4087	4395.3125	3010.625	1922.625	vegetacion
509085	558545	1310	1561	1342	1979.5625	3560.75	4076.25	4320	4374.1875	3032.6875	1974.125	vegetacion
509325	558335	1278	1520	1325	1965.8125	3419.0625	3844.5625	3888	4171.125	2960.5	1907.375	vegetacion
510315	555075	1253	1512	1274	1837.8125	3465.125	4219.8125	4580	4632.1875	2844.625	1858.875	vegetacion
514665	562075	1324	1545	1424	1915.25	2883.0625	3228.625	3333	3553.375	2912	2009.125	vegetacion
508835	553985	1274	1481	1297	1901.9375	3500.5	4026.5625	3961	4332.25	2878.125	1828.75	vegetacion
512815	554135	1277	1497	1268	1803.125	3492	4093.8125	4151	4454.125	2887	1856.3125	vegetacion
508975	553885	1294	1572	1335	2040.5625	3548	3993.5625	3915	4307.625	2965.625	1888.25	vegetacion
508575	558335	1295	1557	1328	1912.0625	3627.25	4250.125	4508	4552.6875	2882.25	1840.875	vegetacion
509495	557935	1286	1544	1286	1961.9375	3732	4315.875	4683	4668.6875	2922.5625	1830.1875	vegetacion
509125	558365	1272	1510	1302	1905	3611.75	4117.875	4151	4472.6875	2862.125	1821.9375	vegetacion
509185	558255	1333	1513	1390	1939.5	3267.625	3644.875	3504	3940.5	2973.5	1950.75	vegetacion
515115	553375	1286	1536	1298	1841.4375	3543.5	4118.125	4308	4485.375	2943.8125	1871	vegetacion
517595	555425	1301	1526	1317	1808.375	3324.625	3885.4375	3856	4219.25	2766.25	1805.3125	vegetacion
508775	554315	1320	1590	1381	2066.6875	3431.8125	3945.5	3978	4285.5	3111.1875	1993.0625	vegetacion
515465	559965	1406	1700	1487	2160.75	3664.5625	4120.5	4198	4528.8125	3204.0625	2107.3125	vegetacion
510535	554495	1275	1462	1282	1828.375	3810.125	4566.8125	4761	4931.5	2853.9375	1796.0625	vegetacion
509095	554245	1300	1536	1340	1945.5625	3395.4375	3876.5625	3863	4179.125	2907.9375	1861.6875	vegetacion
509245	558555	1331	1550	1387	2013.6875	3359.75	3709.9375	3654	4062.875	3074.125	2067.5	vegetacion
517435	555635	1314	1529	1297	1873.125	3734.125	4418.625	4825	4926.8125	2889.375	1812.6875	vegetacion
509455	553885	1291	1550	1323	1932.1875	3381.625	3781.1875	3886	4082.375	2899.3125	1865.875	vegetacion
510145	554655	1321	1598	1368	2041.375	3741.625	4303.3125	4312	4680.5	3321.4375	2081.5625	vegetacion
514925	562025	1291	1536	1344	1824.875	3309.25	3779.25	3811	4089.6875	2844.125	1868.3125	vegetacion
510315	554575	1332	1565	1364	1965.9375	3937.125	4681.9375	4759	5054.125	3073.75	1909.125	vegetacion
509005	554405	1327	1525	1357	1900.125	3381.4375	3887.75	3783	4183.4375	2822.5	1799.6875	vegetacion
509115	554195	1318	1564	1370	1989.75	3286.1875	3714.5	3710	4013.6875	3006.8125	1950.1875	vegetacion
517445	554945	1268	1468	1292	1795.9375	3282.375	3790.0625	3822	4137.9375	2862.5625	1837.125	vegetacion
512815	553845	1289	1479	1312	1784.0625	3270.625	3761	3836	4038.4375	2893.4375	1884.5625	vegetacion
510675	554455	1237	1475	1235	1845.9375	3814	4610.125	4551	4905.1875	2841.875	1789.4375	vegetacion
515345	553675	1340	1566	1378	1949.8125	3598.125	4123.125	4208	4494.875	3047.5625	1966.0625	vegetacion
509245	553985	1308	1533	1313	1910.25	3226	3630.375	3669	3939.75	2816.5625	1839.75	vegetacion
515235	553475	1296	1514	1345	1860.875	3494.9375	4036.125	4187	4439.9375	2938.6875	1891.0625	vegetacion
512395	554005	1320	1516	1332	1870.75	3462.3125	4032.625	4052	4377.125	2987.6875	1909.4375	vegetacion
508985	553495	1240	1504	1255	1850.375	3665.8125	4330.75	4584	4645.0625	2796.125	1759.3125	vegetacion
509435	554725	1279	1511	1304	1921.25	3474.6875	4004.8125	3937	4338.5	2853.625	1815.875	vegetacion
509325	558085	1294	1518	1334	1947.125	3489.875	3939.5625	3928	4247.625	3019.375	1935.9375	vegetacion
516165	555745	1289	1465	1303	1823.5	3350.25	3890.0625	3791	4241	2846.5625	1881.75	vegetacion
517465	555525	1294	1559	1320	1920	3306.875	3778.75	4039	4103.4375	2892.5625	1899	vegetacion
510135	554625	1336	1578	1406	1960.3125	3630.3125	4157.0625	3938	4580	3179.0625	2010.875	vegetacion
517325	555045	1260	1540	1297	1916.125	3645.625	4271.5625	4301	4609.25	2876.0625	1822.8125	vegetacion
509195	554515	1324	1554	1361	1919.875	3238.75	3687.9375	3593	3946.3125	2854.625	1866.125	vegetacion
510075	554215	1311	1518	1300	1943	3571.0625	4045.375	3813	4418.4375	2853.0625	1847.25	vegetacion
511845	558915	1238	1449	1249	1714.8125	3546.75	4349.5	4616	4734.875	2694.4375	1743.4375	vegetacion
510255	553745	1274	1590	1324	2021.875	3693.4375	4207.5	4276	4580.1875	3003.25	1888.75	vegetacion
512845	553905	1290	1540	1316	1895.6875	3561.25	4120.75	4243	4492.125	2993.625	1898.125	vegetacion
509605	554295	1309	1532	1332	1909.5	3252.375	3706.375	3814	4070	2888.6875	1873.125	vegetacion
515355	553645	1360	1615	1416	2040.25	3537.4375	4000.875	4075	4359.9375	3131.75	2014.5	vegetacion
515195	553235	1426	1668	1461	2030	3506.25	3978.1875	4082	4338.4375	3153.75	2013.0625	vegetacion
509465	554575	1291	1502	1318	1950.25	3294.375	3781.8125	3829	4081	2922.6875	1867.75	vegetacion
512655	554035	1283	1480	1306	1832.9375	3352.4375	3861.125	3927	4201.1875	3028.875	1908.6875	vegetacion
511725	558735	1284	1456	1321	1795.875	3088.5625	3634.3125	3395	3905.625	2760.1875	1830.8125	vegetacion
508505	558495	1254	1435	1262	1822.625	3611.125	4181.6875	4232	4510	2816.6875	1811.875	vegetacion
510335	553735	1252	1446	1287	1864.25	3615.625	4218.9375	4015	4552.3125	2905.5625	1835.8125	vegetacion
509685	554815	1335	1574	1356	2054.5625	3680.5	4201.5625	4333	4567.875	3122.125	1988.625	vegetacion
517465	554615	1280	1469	1295	1835.6875	3206	3713.625	3611	4037	2837.1875	1849.5	vegetacion
515065	553305	1282	1498	1303	1860.125	3445.9375	4039.75	4167	4369.4375	2911.125	1887.5	vegetacion
508945	558205	1246	1477	1261	1870.375	3490.0625	3960.5625	4008	4342.5	2862.8125	1830.625	vegetacion
511935	558825	1259	1456	1278	1749.0625	3649.6875	4355.375	4617	4688.375	2743.0625	1751	vegetacion
517185	555585	1302	1600	1334	2070.8125	3882.6875	4469.5	4571	4845	3037.5625	1947.625	vegetacion
508965	558405	1254	1483	1260	1889	3515.5625	4076.0625	4113	4380.4375	2836.375	1808.75	vegetacion
515145	553135	1321	1648	1372	1931.125	3731.9375	4372.125	4441	4717.3125	3027.4375	1929.9375	vegetacion
509515	554645	1326	1556	1344	1943.375	3387.25	3867.125	4065	4153.875	2913	1850.75	vegetacion
508935	558155	1314	1538	1361	1925.9375	3394.4375	3875.1875	3818	4157.5625	2853.125	1857.875	vegetacion
517825	555185	1314	1527	1322	1910.625	3492.5625	4009.5	4128	4348	2949.75	1899.8125	vegetacion
515175	553465	1265	1484	1292	1825.0625	3425	3968.1875	4062	4357.75	2924.1875	1871.375	vegetacion
508785	554305	1375	1598	1444	2096.125	3492.875	3953.4375	3850	4293.375	3141.75	2023.3125	vegetacion
510325	554175	1292	1565	1331	2030.4375	3816	4356.5625	4496	4691.0625	2962.1875	1869.1875	vegetacion
510565	560695	1278	1547	1298	1936.4375	3900.875	4728.375	4535	5051.875	2972.875	1886.875	vegetacion
515625	553745	1310	1631	1506	2027.6875	3345.875	3766.3125	4084	4130.5625	3103.5	2044.8125	vegetacion
510085	554405	1284	1512	1272	1895	3980.375	4558.125	4616	4860.9375	2878.5	1827.1875	vegetacion
508815	553965	1294	1576	1335	1948.875	3446.375	3966.5625	4176	4332.625	2907.3125	1852.875	vegetacion
515105	553425	1308	1558	1367	1921.6875	3487	3985.6875	4030	4330.3125	3001.9375	1914.0625	vegetacion
510675	554475	1237	1484	1247	1827.375	3665.75	4470.375	4417	4777.5625	2793.125	1773.5625	vegetacion
509345	553835	1319	1550	1328	1921.0625	3357.5625	3804.5	3932	4126.8125	2822.75	1824.6875	vegetacion
510275	553985	1307	1598	1358	2041.3125	3551.875	4027.5625	3819	4308.4375	2746.5625	1793	vegetacion
508945	553355	1332	1614	1426	2087.4375	3293.25	3693.75	3732	4021.25	3201.125	2116.625	vegetacion
509955	554185	1364	1603	1439	2018.6875	3741.875	4339	4597	4744.375	3028.0625	1942.125	vegetacion
510245	554735	1278	1507	1281	1870.9375	3741.625	4410.125	4331	4748.9375	2954.5	1868.125	vegetacion
509205	553455	1362	1650	1480	2150.8125	3362.5	3774.875	3880	4081	3267.6875	2187.3125	vegetacion
511955	554735	1269	1481	1298	1867.5	3614.6875	4180.3125	4203	4541.0625	2811.5625	1820.1875	vegetacion
510165	554205	1260	1432	1252	1814.625	3700.1875	4414.6875	4295	4773.3125	2847.5	1791.9375	vegetacion
510475	553805	1315	1582	1349	1990.875	4041.5625	4599.6875	4684	4921.8125	3002.4375	1927.25	vegetacion
508765	558605	1335	1548	1354	1905.3125	3220.5	3618.125	3612	3954.25	2859.75	1901.125	vegetacion
515845	555885	1275	1578	1282	1870.5625	3777.75	4451.125	4895	4828.125	2827.5625	1810.75	vegetacion
510265	554175	1334	1642	1351	2065.375	3618.75	4100.25	4069	4410	2964.4375	1871.625	vegetacion
509425	553855	1326	1562	1366	1975.8125	3275.5	3689.25	3655	3999.25	2909.625	1885.625	vegetacion
511815	558865	1290	1503	1293	1825.875	3614.75	4412.4375	4557	4825.9375	2876.75	1891.25	vegetacion
512765	553895	1290	1542	1297	1835.4375	3600.25	4206.3125	4236	4525.0625	2718.375	1755.3125	vegetacion
508755	558525	1292	1507	1328	1905.1875	3472.4375	3986.1875	3923	4310.6875	2870.125	1831.375	vegetacion
511885	558535	1219	1412	1234	1793.125	3662.375	4297	4363	4655.125	2849.1875	1816.875	vegetacion
510385	553795	1296	1542	1311	1880.9375	4022.375	4720.5	5228	5092.125	2956.3125	1848.5	vegetacion
515895	555845	1336	1642	1361	1998	3916.1875	4664.125	5140	4913.5625	2980.9375	1852.875	vegetacion
509095	553545	1258	1526	1271	1930	3477.9375	4028.625	4111	4358	2867.375	1818.9375	vegetacion
517415	555635	1244	1414	1228	1914.375	3914.8125	4703.5625	4280	5086.1875	2937.9375	1829	vegetacion
515045	553215	1256	1474	1300	1812.75	3398.1875	3943.3125	3946	4304.625	2821.25	1812.3125	vegetacion
512785	554345	1207	1368	1202	1589.4375	3523.125	4287.5	4352	4593.125	2582.75	1630.9375	vegetacion
509455	554005	1340	1581	1430	2004.5	3140.4375	3508.3125	3536	3802.5625	3046.125	2022.8125	vegetacion
515295	553525	1322	1544	1332	1941.875	3577.375	4119.125	4269	4415	3010.0625	1920.9375	vegetacion
510435	560365	1275	1526	1288	1903.125	3835.4375	4557.5625	4558	4889.4375	3012.4375	1907.5	vegetacion
512655	554075	1280	1507	1282	1852.0625	3484.8125	4060.625	3983	4433.8125	2938.1875	1859.8125	vegetacion
508955	553755	1340	1592	1381	1987.6875	3528.6875	4005.6875	3909	4346.4375	2937.3125	1861.5	vegetacion
