Longitude	Latitude	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
506755	533665	1984	1907	1714	1948.375	2727.1875	3051.5625	2848	3231.625	2383.375	1562.9375	Nubes
502475	522785	2157	2175	2164	2253.75	3128.5	3666.375	2995	3992.125	2699.4375	2138.625	Nubes
533325	561645	1887	1813	1473	1883.4375	3808.9375	4654.5625	4428	5137.3125	2746.625	1651.1875	Vegetacion
599315	494175	1714	1750	1505	1879.4375	3541.0625	4324.875	4160	4642.625	2486.3125	1698.3125	Urbano
600075	495995	2584	2424	2434	2608.125	2835.8125	2919.4375	2698	3153.375	3837.75	3695.3125	Urbano
591555	585225	2572	2758	2971	3162.625	3807.4375	4097.8125	3157	4308.3125	3362.1875	3085	Nubes
502825	545825	1922	1861	1542	1980.625	3492.25	4171.25	4066	4553.125	2654.375	1657.9375	Nubes
567095	506575	8271	8102	8676	8751.375	9145.3125	9555.375	8470	9733.875	6665.4375	5047.4375	Nubes
551405	562255	5541	5503	5790	5883.75	6572.4375	7069.4375	6456	7334.25	5893.75	4630.5	Nubes
510235	512085	1898	1719	1477	1588.9375	2090.125	2356.5	2167	2435.3125	1533.5	1276.0625	Nubes
554225	549835	1802	1723	1423	1845.8125	3302.625	3897	3618	4203.4375	2512.125	1612.125	Vegetacion
601615	499655	1696	1708	1573	1854.8125	2778.5625	3066.5625	3192	3333.8125	2794.5625	2043.6875	Urbano
547935	500345	1810	1756	1411	1814.8125	3354.0625	3940.6875	3906	4254.3125	2456.9375	1554.375	Vegetacion
587155	504595	1801	1796	1623	1986	2628.0625	2787.75	3017	3002.875	2582.5	2097.375	Urbano
508925	511505	2097	2082	1842	2309.75	3707.5	4368.1875	4247	4889.4375	3692.875	2217.0625	Nubes
547405	498135	1927	1888	1617	1882.125	3529.5625	4270.5	4089	4670.6875	2810.25	1731.6875	Vegetacion
503785	509935	2056	1997	1790	2016.3125	3299.5625	3870.6875	3559	4297.5625	3035.125	1895.8125	Nubes
508875	512905	5882	5893	6228	6206.125	6859.375	7333.3125	6782	7653.6875	6737.1875	5096.6875	Nubes
595015	584925	5484	5424	5610	5774.4375	6651.625	7103.5	6776	7401.625	5683.1875	4672.9375	Nubes
510715	508515	2000	1960	1715	2109.5	3521.5625	4188.9375	4035	4765.5	3386.75	2048.625	Nubes
501015	536095	8293	8097	8470	8243.0625	8494.8125	8803.25	8899	8951.625	7143	5408.5	Nubes
568855	502855	8154	8145	8699	8594.9375	8920.9375	9278.0625	8776	9479.5	6942.25	5163.6875	Nubes
586405	496055	1665	1702	1388	1915.125	3824.4375	4330.0625	4631	4592.375	2428.625	1640	Urbano
570175	504315	10511	10515	11260	11180.0625	11491.5625	11924.9375	11301	12123.375	7628.5625	5651.3125	Nubes
590125	503515	3008	3585	4060	4227.9375	4574.25	4778.1875	4678	4874.25	5739.5	3943.1875	Urbano
560345	530345	5380	5376	5661	5905.875	6564.25	6971.0625	6294	7197.0625	5923.8125	5135.75	Nubes
529905	564575	1875	1884	1447	1978.5625	3665.3125	4377.9375	4152	4768.6875	2749.75	1651.1875	Agua
530695	562195	2147	2145	2260	2231.9375	2184.25	2353.4375	2085	2138.9375	1219.3125	1124.25	Agua
603815	523335	2288	2187	2217	2171.3125	2318.4375	2383.9375	2307	2418.625	3342.75	2563.625	Urbano
551085	563085	2421	2300	2123	2367.75	3063.25	3482.3125	3178	3781.0625	2559.6875	2097.9375	Nubes
502425	543115	3234	3167	3156	3324	4278.375	4805.1875	4687	5083.75	4092.8125	2954	Nubes
602395	500595	1602	1554	1332	1667.4375	2709.1875	3024.875	2964	3242.0625	2154	1533.3125	Urbano
550855	559185	7657	7390	7828	7778.875	7988.25	8298.75	7699	8364.0625	6336.5	5225.8125	Nubes
555705	493105	1897	1875	1529	1991.9375	3352.0625	3871.875	3614	4141.4375	2382.9375	1571.375	Vegetacion
559895	526985	7822	7637	8020	8102.0625	8540.25	8946.625	8539	9212.5625	7235.9375	5761.3125	Nubes
554115	496835	1916	1862	1580	1898	3214.25	3728.25	3586	4002.875	2693.9375	1747.75	Vegetacion
553485	510705	1939	1873	1744	1990.625	2978.375	3377.1875	3107	3614.25	3191.8125	2114.4375	Vegetacion
506865	523185	5172	5117	5283	5332.75	6123.5625	6595.9375	5886	6890	5550.25	4475.25	Nubes
508365	518095	2103	2029	1677	2185.1875	3969.875	4807.3125	4821	5340.5625	3416.375	2089.8125	Nubes
593995	501475	2021	2073	2096	2495.9375	3204.1875	3503.25	3353	3702.6875	3608.0625	2820	Urbano
555325	542725	1796	1794	1427	1921.875	3920	4696.3125	4719	5104.0625	2848.5625	1708.375	Vegetacion
552345	561345	7306	7226	7611	7461.5	7834.375	8147.125	7788	8291.5	6645.8125	5303.5625	Nubes
565695	528715	5142	5086	5399	5564.125	6071.125	6477.375	5732	6700.3125	5394.625	4476.0625	Nubes
502305	548285	2057	2068	1848	2320.875	4400.25	5282.1875	5314	5825.125	3459	2163.1875	Nubes
601115	501705	3028	3033	3102	3087.125	3237.5625	3271.5625	3253	3334.75	3913.75	4043	Urbano
504255	570715	1895	1893	1615	2128.25	3657	4195.5625	3789	4509.4375	3185.375	2032.4375	Vegetacion
507135	521415	2053	1973	1636	2165.125	4123.125	5077.5625	4775	5593.6875	3695.875	2334.75	Nubes
584245	496855	1709	1647	1491	1757.6875	2441.0625	2651.375	2668	2794.8125	2221.5625	1707.625	Urbano
557695	542875	1799	1756	1478	1826.6875	3226.875	3732.375	3493	4019.5625	2531.375	1696.375	Vegetacion
534275	561125	1876	1880	1473	2018.1875	3895.125	4748.25	4409	5177.875	2940.875	1725.375	Vegetacion
508895	527565	2826	2910	2668	2859.9375	4278.375	4964.125	4920	5377.125	3945.125	2460.5625	Nubes
601685	508755	2565	2500	2717	2722.5	2903.5	3029.5	2827	3064.875	3403.6875	3236.3125	Urbano
536965	562055	1822	1751	1418	1792.25	3240	3827.5	3776	4166.625	2613.5625	1615.25	Vegetacion
594945	495045	1788	1804	1692	2038.5625	3232	3751.25	3368	3978.3125	3231.0625	2448.25	Urbano
565655	530015	8739	8706	9292	9440.4375	9753	10148.875	9563	10355.0625	7599.5	5755.1875	Nubes
582465	496195	2564	2444	2545	2892.375	3547.8125	3632.375	3468	4032.6875	4433.875	4861.25	Urbano
508385	511275	6342	6202	6487	6400.3125	6865.8125	7216.4375	7020	7460.625	6562.8125	5453.5	Nubes
507625	572855	1786	1679	1388	1768.1875	3216.4375	3871.75	3468	4177.75	2424.6875	1535.625	Vegetacion
554235	512175	1898	1836	1563	1953.125	3228.9375	3814.3125	3661	4229.1875	2958.75	1920.625	Vegetacion
535685	584485	2045	2022	1928	2181.4375	3027	3489.75	3362	3903.6875	3775.0625	2518.6875	Vegetacion
511605	514395	1934	1807	1483	1766.3125	3239.6875	4200.5	3962	4524.6875	2311.4375	1515.125	Nubes
536195	592835	1883	1821	1492	1861.3125	3699.4375	4593.6875	4612	4972.375	2665.6875	1597.25	Agua
502475	531215	1996	1949	1593	2151.8125	4502.0625	5494.25	5097	6038	3313.3125	1906.875	Nubes
561715	532415	4278	4061	4026	4017.125	4565.1875	4813	4698	4941.75	3982.4375	3096.25	Nubes
599205	515345	1774	1712	1563	1894.25	2863.25	3198.4375	2993	3459.25	2571.125	1920.125	Urbano
565915	532475	4618	4546	4806	4835.8125	5593.9375	5966	5805	6188.5	5454.5625	4589.5	Nubes
534185	599785	1951	2013	1621	2177.875	3701.5	4330.4375	4013	4706.375	2929.3125	1847.5	Agua
554955	495575	2146	2223	2098	2246.1875	3709.6875	4346.1875	4142	4732.375	3258.9375	2236	Vegetacion
501895	528685	2128	2148	1910	2443.4375	3837.1875	4426.5	4262	4940.3125	3932.75	2465.0625	Nubes
599475	501365	1661	1584	1409	1656.1875	2226.875	2394.375	2330	2509.625	2036.5	1582.25	Urbano
553795	548565	1797	1777	1428	1869.3125	3549.6875	4203.5625	4041	4555.1875	2520.6875	1590.5	Vegetacion
529865	564015	1900	1854	1500	1929.125	4019.9375	4953.5	4546	5388.1875	2846	1653.0625	Agua
557145	495515	1916	1919	1553	1974.125	3725.9375	4414.6875	4613	4775.25	2728.5	1710.125	Vegetacion
507335	534975	2067	2049	1800	2173.375	3586.625	4197.5	3997	4678.1875	3182.4375	1952.9375	Nubes
500495	547205	2393	2361	2391	2540.25	3577	4081.1875	3414	4426.125	3456.9375	2612.6875	Nubes
594645	585695	10613	10855	11777	11651.75	12039.1875	11793.1875	11778	11963.375	8238.5625	6190.75	Nubes
500335	537155	2244	2142	1990	2371.375	3659.875	4339.25	4113	4776.8125	3504.8125	2311.6875	Nubes
555095	511025	1859	1855	1549	1938.25	3381.5	3904.4375	3859	4210.25	2903.25	1875.5	Vegetacion
500095	522905	1992	1978	1588	2171.125	3781.4375	4449.4375	4474	4977.0625	2752.75	1734.9375	Nubes
535285	563605	1876	1808	1525	1922.6875	3350	3994.5	3923	4391.4375	2842.5	1745.125	Vegetacion
503455	504315	2938	3005	3106	3361	4382	4669.0625	4514	4422.25	4680.625	3258.5625	Nubes
593125	498035	1575	1507	1319	1609.6875	2523.3125	2797.8125	2729	2945.9375	1912.5625	1418.4375	Urbano
585345	500645	1794	1825	1622	2027.6875	2962.5625	3259.5	3245	3481.3125	2853.625	2044.1875	Urbano
534075	585965	1919	1899	1661	2133.375	3388.125	3917.6875	3619	4275.25	3195.25	2058.6875	Vegetacion
600535	498235	1664	1613	1420	1830	3080.875	3491.375	3356	3759.3125	2583.9375	1813.125	Urbano
507435	509595	2811	2522	2210	2294.5625	2850.625	3182.875	3373	3387.5	2800.3125	2013.625	Nubes
500255	528935	6538	6630	7006	6816.0625	7298.375	7707.1875	7324	7983.375	6732.1875	5377.375	Nubes
564815	528875	5138	5418	5966	6272.0625	6800.375	7255.6875	5996	7574.0625	5709.4375	4796.875	Nubes
503635	544325	2228	2190	2104	2577.5625	4050.875	4813.125	4300	5220.125	3264.25	2230	Nubes
553695	547655	1904	1866	1692	1982.625	3129.5625	3579.5	3304	3837.5625	2905.75	1966.625	Vegetacion
590455	511255	2628	2651	2848	2886.375	2899.375	3082.4375	2995	3231.1875	3595.625	3554	Urbano
549535	561805	7140	7053	7382	7350.6875	7835	8225.4375	8028	8460.875	7203.5625	5617.5	Nubes
582735	499165	1748	1640	1438	1621.6875	1603.3125	1632	1456	1480.25	1279.375	1250.125	Urbano
598385	509295	2500	2377	2780	2442.5	2789.0625	2878.875	2935	2972	3063.8125	2844.5625	Urbano
555525	542095	1782	1804	1456	1952.9375	3882.625	4570.25	4463	4879.375	2647.6875	1673.875	Vegetacion
503855	525285	2063	2032	1601	2118.625	4126.125	5120.1875	4901	5681	2934.6875	1730.875	Nubes
547815	494975	1791	1797	1402	1870	3771	4563.0625	4328	4923.75	2639.3125	1589.1875	Vegetacion
546785	556435	6073	6036	6375	6299.375	6920.4375	7296.3125	7146	7530.4375	7103.4375	5821.875	Nubes
548915	499595	1829	1782	1463	1805.6875	2939	3341.875	3255	3572.875	2364.5	1589.375	Vegetacion
602455	514825	2393	2275	2382	2417.0625	2592.125	2659.75	2498	2809.25	3150.625	3203.6875	Urbano
595805	585485	1830	1783	1454	1823.3125	3273.25	3844.0625	3816	4163.3125	2359.375	1565.5625	Nubes
536585	561785	1862	1759	1462	1837.8125	3263.375	3869.6875	3523	4215.625	2745.625	1673	Vegetacion
597495	497805	3032	2840	2821	2816.5	2944.4375	3129.9375	3317	3280.3125	3865.3125	4109.75	Urbano
500165	505985	1955	1719	1457	1522.5625	1963.4375	2181.9375	2090	2211.75	1403.125	1177.9375	Nubes
594465	585655	9324	9201	9715	9748.125	9954.8125	10306.875	9787	10423.1875	6609.5625	5120.8125	Nubes
590235	504545	2713	2838	3053	3276.6875	3596.875	3740.875	3516	3908.375	4294.4375	3937.5	Urbano
529875	560815	1944	1923	1555	1999.5625	4242.6875	5287.25	4991	5826	3096.625	1778.4375	Agua
565335	501855	8034	8057	8691	8698.125	9135.375	9587.875	8838	9830.375	7626.75	5844.5	Nubes
509235	511605	2052	2074	1765	2264.8125	3712.6875	4478.5	4259	5007.125	2672	1736.5625	Nubes
594795	583385	7742	7561	7794	7525.3125	7784.0625	7951.6875	8178	7978.3125	5675.625	4192.625	Nubes
602495	501045	1631	1607	1366	1708.25	2846.375	3227.75	3300	3466.5625	2177.1875	1540.9375	Urbano
558385	501065	1802	1765	1461	1802.1875	3126.4375	3752.6875	3727	4067.25	2504.3125	1607.125	Vegetacion
551035	497835	1852	1782	1477	1776.9375	3229.6875	3890.5625	3779	4190.625	2443.9375	1579.75	Vegetacion
503715	514845	2463	2441	2227	2543.5625	4053.75	4716.3125	4530	5103.0625	3430.1875	2234.125	Nubes
502925	505065	2742	2722	2489	2647	3716.9375	4283.75	4372	4623.5	3426.875	2280.8125	Nubes
551855	509975	1994	2009	1783	1959.625	3409.625	4068.125	3598	4402	2884.875	1980.4375	Vegetacion
512515	507085	2288	2299	2329	2507	3240.625	3656.1875	3417	4044.9375	3907.375	2704.5625	Nubes
602075	516075	2121	2028	2054	2224.75	2276.625	2352.5	2089	2409.4375	2665.5625	2497.875	Urbano
557995	497705	1836	1768	1455	1789.25	3379.75	4206.6875	4170	4579.5	2580.75	1641.5	Vegetacion
537855	586255	1850	1793	1456	1960.25	4102.6875	5048.875	4744	5513.4375	2897.6875	1703.8125	Vegetacion
554275	511265	1795	1687	1401	1658.5	2950.5	3429.25	3175	3645.8125	2320.625	1532.4375	Vegetacion
508055	538865	1933	1896	1492	1880.0625	4098	5350.125	5381	5906	2820.375	1651.5625	Nubes
559425	533125	5425	5408	5716	5812.25	6402.6875	6823.8125	6300	7032.375	6367.875	5291.5625	Nubes
507375	572715	1865	1787	1544	2103.8125	3442.6875	4030.1875	4157	4409.5	3335.0625	2109.4375	Vegetacion
594385	495295	1844	2007	1732	2199.875	3858.6875	4474.3125	4635	4847	3083.375	2189.3125	Urbano
546355	494035	1788	1737	1413	1794.25	3484.625	4131.625	3816	4451.4375	2524.5	1581.4375	Vegetacion
594115	502845	2570	2604	2626	2897.5	3025.125	3136.5625	2835	3319.875	3943.125	3778.5	Urbano
602045	499095	1589	1499	1327	1602.9375	2385.5625	2575.625	2447	2722.75	1884.875	1439.25	Urbano
504745	511455	2149	2104	1966	2207.625	3326.6875	3847.375	3462	4312.3125	3495.875	2271.0625	Nubes
526635	538835	1883	1854	1478	1875.1875	3355.125	4018.9375	3890	4386.5625	2680.8125	1634.125	Agua
595575	494635	2789	2769	2660	2848.125	3492.875	3687.9375	3841	3804.75	3739.875	2859.3125	Urbano
509035	521155	2644	2544	2565	2727.8125	3724.25	4243.0625	3791	4602.9375	3698.5	2887.6875	Nubes
596055	584765	2249	2112	1928	2134.875	2986.875	3342.9375	3150	3525.1875	2452.5	1799.75	Nubes
504945	537975	7352	7507	8119	7896.8125	8459.5625	8950.875	8455	9252.625	8279.5625	6420.25	Nubes
599355	514635	1934	1891	1700	1941.5625	2804.25	3091.3125	2820	3239.4375	2457	1941.875	Urbano
582555	502155	2388	2322	2521	2949.625	3145	3216.1875	2696	3317.4375	3712.6875	3356	Urbano
601735	499495	1628	1599	1383	1697.9375	2717.3125	3013.4375	2920	3163.125	2080.25	1513.9375	Urbano
502985	544575	2123	2005	1708	2007.3125	3389.0625	4054.1875	4032	4387.0625	2518	1625.1875	Nubes
602105	492915	1869	1809	1720	1993.25	2364.1875	2525.75	2516	2666.125	3071.5625	2433.5	Urbano
583295	498215	2580	2523	2368	2594.0625	3389.9375	3713	3883	3882.625	3121.8125	2384.3125	Urbano
508005	527415	2210	2168	1830	2228.875	3862.3125	4567	4541	4960.25	3075.5625	1903.625	Nubes
512085	519255	2434	2402	2603	2796.0625	3186.125	3595	3481	4028	5162.5625	3666.125	Nubes
500055	539765	2532	2453	2272	3066	4624.8125	5415.8125	4873	5871.375	4025.625	3033.8125	Nubes
528195	539305	2022	2008	1915	2218.8125	3175.75	3616.5625	3418	3990.4375	2927.4375	1972.3125	Agua
536225	559485	1848	1754	1426	1812.625	3417.625	4171.6875	3913	4520.75	2526.5	1562.0625	Vegetacion
562725	528715	2552	2331	2042	2169.375	2829.9375	3207.9375	3319	3411.625	2414	1914.8125	Nubes
598765	507575	2963	2574	2436	2575.5625	2594.75	2836.3125	3043	3043.125	3459.875	3416.125	Urbano
505025	517105	2178	2168	2001	2430.9375	3725.625	4332.3125	4051	4832.375	4185.1875	2705.75	Nubes
550755	501435	1843	1728	1463	1669.1875	2547.1875	2957.6875	2878	3116.375	1900.6875	1388.5	Vegetacion
506165	505445	2793	2960	3185	3654	4636	5258.5625	4183	5776.1875	4687	3766.375	Nubes
548055	562135	6949	6811	6998	6866.0625	7277.3125	7650.375	7482	7822.625	5642.625	4313.6875	Nubes
565325	530005	9077	9104	9669	9625.5	9972.3125	10375.1875	9630	10620.5	7483.75	5958.3125	Nubes
599285	498765	1704	1680	1428	1912.875	2930.4375	3193.9375	3194	3357.875	2494.5625	1859.625	Urbano
587625	502025	1858	1811	1785	1933.5	2459.75	2679.9375	2727	2860.25	2786.375	2146.6875	Urbano
588645	508535	2216	2344	2330	2714	3865.75	4458.4375	4368	4665.875	3679.625	2977.5	Urbano
504655	530345	6978	6751	6944	6655.9375	7075.25	7378.375	7482	7562.6875	6640.0625	5105	Nubes
599225	499075	2263	2433	2453	2753.4375	3473.25	3694.875	3571	3930	3762.5625	2884.3125	Urbano
590565	495955	1606	1556	1369	1716.1875	2417.9375	2621.6875	2594	2769.4375	2191.4375	1640.1875	Urbano
506865	572175	1822	1742	1452	1862.125	3427.625	4179.0625	3939	4566.375	2653.9375	1652.8125	Vegetacion
506105	513085	3541	3401	3329	3289.6875	4095.625	4551.8125	4594	4798.5625	4405.4375	3081.125	Nubes
563885	525725	5786	5624	5918	5982.6875	6476.3125	6833	6486	7012.0625	6174.125	5192.625	Nubes
554925	548825	1847	1853	1487	1980.125	4141.125	4898.8125	4678	5285.4375	2817.6875	1723.5625	Vegetacion
562025	526485	2037	2058	1864	2108.5	3559.8125	4346	4069	4713.0625	2994.1875	2069.25	Nubes
548125	558995	3457	3428	3627	3981.0625	4828.625	5314.4375	4522	5569.1875	4339.1875	3839.5	Nubes
507965	522685	2623	2580	2520	2907.4375	4075.8125	4732.5	4074	5117.0625	3789.6875	2792.8125	Nubes
552625	515065	1835	1799	1516	1853.25	3506.125	4177.25	4094	4505.625	2772.4375	1758.5	Vegetacion
507125	520045	2230	2189	2038	2469.9375	3834.0625	4471.6875	4070	4924.6875	3985.375	2547.25	Nubes
602535	517315	2009	1921	1941	2030.4375	2200.375	2316.125	2106	2331.0625	2376.125	2186.1875	Urbano
567555	501505	7509	7353	7706	7556.1875	7859.8125	8160.5	7869	8239.8125	6479.25	5003.875	Nubes
594775	515195	2048	2033	1994	2056.25	2863.625	3195.0625	3206	3366.625	2684.5625	2127.0625	Urbano
503805	525015	2113	2063	1678	2102.1875	3695.875	4334.875	4692	4634.625	2666.5	1664.875	Nubes
600225	513835	1762	1701	1532	1843	2548.125	2721.25	2792	2879.75	2286.5	1828.3125	Urbano
597875	501065	4920	4737	5124	5950.125	5948.5	6467.125	5214	6285.4375	5781.625	4382.8125	Urbano
506295	548065	2208	2082	1612	2173.6875	4144.9375	5031.0625	4887	5493.9375	3078.0625	1812.0625	Nubes
602645	497735	1557	1444	1298	1538.4375	2071.375	2179.25	2049	2308.5	1734.75	1391.4375	Urbano
510255	526605	1934	1892	1537	1963.1875	3820.0625	4686.875	4495	5168.875	2991.125	1760.3125	Nubes
563935	526885	5994	5563	5624	5556.4375	5932.625	6278.875	6443	6458.5625	5223.125	4142.3125	Nubes
501505	511985	2219	2127	1762	2363.5625	4337.6875	5170	5056	5657.25	3406.5	2201.5625	Nubes
568495	506335	7394	6948	6965	7057.75	7336.8125	7663.125	7784	7798.0625	5322.125	3862.0625	Nubes
501915	543695	5171	5127	5322	5470.9375	6300.125	6821.125	6381	7200.9375	6152.125	5013.9375	Nubes
510205	526815	1912	1765	1486	1692.875	2480.0625	2825.5625	2643	2939.3125	2077.4375	1421.5625	Nubes
504615	537315	2820	2611	2305	2586.4375	3966.125	4679.875	4420	5054.375	3112.125	2009	Nubes
503415	516235	2205	1931	1650	1896.375	2523	2728.5625	2759	2815.125	2238.0625	1555.25	Nubes
529855	552295	1894	1861	1470	1924.9375	4149.8125	5238	5034	5712.125	2751.9375	1614.9375	Agua
597075	514035	3069	3093	3133	3045.4375	3112.75	3177.3125	3081	3152.5	3313.6875	3668.9375	Urbano
556265	543815	2120	2089	1930	2218.4375	3294.3125	3777.8125	3624	4106.1875	3032.5	2183	Vegetacion
593265	501715	2385	2389	2546	2651.8125	3017.8125	3232.4375	3004	3307.3125	3293.0625	2942.5	Urbano
505915	534645	2039	2025	1753	2146.3125	3647.25	4338.4375	4168	4826.375	3338.3125	2029.25	Nubes
598475	505655	2388	2364	2600	2623.0625	2974.5625	3040.5625	2860	3116.875	3800.9375	3683.25	Urbano
509055	513335	6015	5918	6056	5758.25	5961.3125	6068.6875	6708	5982.1875	5399.5	3498.1875	Nubes
500315	521715	2048	1980	1627	2138.875	3804.3125	4613.6875	4378	5192.5625	2785	1699.625	Nubes
566395	523635	2410	2293	2085	2419.1875	3518.8125	4021.625	3698	4201.6875	2678.375	2107.5625	Nubes
506765	528245	2260	2343	2447	2642.375	3860.875	4426.5625	3835	4777.0625	3331.5	2227.375	Nubes
507105	512685	2173	2047	1994	2074.0625	2521.375	2779.0625	2757	2988.8125	2864.0625	1975.625	Nubes
530445	565285	1899	1856	1478	1927.375	3909.5	4703.8125	4392	5160.25	2692.4375	1602.0625	Agua
505425	572305	1855	1793	1526	1845.1875	3263.25	3921.375	3777	4267	2682.4375	1719.75	Vegetacion
509355	513135	3012	2463	2555	2934.5	3680.25	4260.75	3532	4756.1875	3943.3125	3054.6875	Nubes
603165	502265	1581	1498	1331	1588.875	2334.5	2512.1875	2490	2673.5625	1911.1875	1447.6875	Urbano
598005	507585	2202	2128	2155	2188.375	2347.8125	2451.3125	2319	2488.9375	2515.5	2353.375	Urbano
548725	562625	1983	1842	1565	1781.125	2607.875	2945.25	2870	3156.9375	1934.625	1451.75	Nubes
586045	495295	1715	1761	1540	2164.375	3800.875	4340.9375	4136	4644.125	2960.0625	2065.5	Urbano
505425	517325	2048	2013	1635	2124.8125	4067	4878.5	4583	5348.3125	3253.375	1905.1875	Nubes
506515	544045	1893	1865	1471	1919.875	3730.9375	4551.5625	4635	5054.5625	2692.8125	1607.9375	Nubes
500665	547975	1949	1980	1650	2192.8125	3796	4373.5625	4260	4844.1875	3187.625	1948.125	Nubes
550315	494825	1905	1893	1536	1959.375	3678	4397.5625	4121	4773.75	2781.125	1722.875	Vegetacion
504535	513025	1972	1969	1589	2110.125	3933.5625	4713.875	4575	5181.75	3162.125	1954.875	Nubes
563315	529475	3455	3336	3277	3280.9375	3795.5625	4051.25	3981	4283.1875	3238.375	2697.1875	Nubes
504135	535565	2018	2003	1604	2174.25	4604.5	5703.625	5646	6255.125	3203.8125	1827.6875	Nubes
600975	493855	1632	1617	1367	1819.6875	3209.9375	3619	3512	3848.5625	2328.625	1623.6875	Urbano
510085	516915	6590	6598	7033	7112.9375	7660.4375	8182.75	7440	8472.625	7477.8125	6018.4375	Nubes
503785	522655	2461	2209	1816	2028.9375	2867.125	3253.8125	3501	3427.4375	2177.6875	1541.5625	Nubes
566695	527285	6457	6289	6606	6609.875	6956.625	7229.8125	6889	7343.5625	6270.125	5067.6875	Nubes
534655	596385	2207	2245	2390	2400.75	2398.6875	2537.9375	2285	2384.375	1240.875	1140.4375	Agua
508135	509635	6488	6397	6684	6597.1875	7156.5625	7583.3125	7504	7894.875	7202.5	5446.3125	Nubes
596515	495805	1684	1664	1441	1853.625	2734.5	3001.25	3214	3217.1875	2450.75	1806.625	Urbano
533285	561175	2043	1967	1866	2184.25	3296.625	3821.5625	3577	4237.4375	3627.5625	2333.75	Vegetacion
508885	511115	2358	2312	2543	2659.0625	3029.3125	3418.8125	3393	3933.4375	4884.9375	3469.4375	Nubes
502885	520075	7223	6884	7090	6919.125	7210.1875	7485	7460	7663	6216.0625	4900.3125	Nubes
598035	505785	2732	2648	2632	2654.1875	2816.1875	2893.9375	2715	2980.125	3577.5	3574.1875	Urbano
599705	498905	1762	1766	1620	1933.8125	2851.1875	3134.5625	3129	3343.6875	2616.875	1889.25	Urbano
504215	523685	4215	4229	4296	4460.375	5359	5877	5473	6153.3125	5164.9375	3889.3125	Nubes
501465	523465	2041	1943	1731	2157.4375	3607.3125	4339.5	4012	4765.125	3076	1955.6875	Nubes
592745	509665	2477	2452	2610	2492.25	2615.1875	2720.6875	2690	2814.0625	3230.125	3110.75	Urbano
508465	505945	4402	3952	3779	3959	4548.25	5090.5	4428	5575.0625	3815.8125	3347.6875	Nubes
566445	505945	5500	5562	6156	6395	6920.1875	7455.4375	5879	7814.6875	5310.6875	4432.0625	Nubes
557485	541735	1752	1683	1420	1764.9375	3008.0625	3466	3592	3761.0625	2395.125	1608.0625	Vegetacion
595475	585695	1929	1989	1586	2230.375	4466.25	5163.1875	5253	5687.375	3139.3125	1885.1875	Nubes
535045	559025	1830	1797	1432	1901.1875	3624.4375	4497.3125	4335	4925	2608.5625	1575.3125	Vegetacion
507085	516085	5298	5201	5331	5259.75	5838.375	6211.0625	5963	6451	5627.4375	4637.1875	Nubes
565225	526395	4859	4814	4868	4958	5716.25	6174.5625	6129	6464.5625	5695.125	4703.625	Nubes
529545	538175	1914	1854	1546	1906.125	3308.3125	3888.1875	3670	4216.9375	2743.1875	1694.875	Agua
602615	502735	1583	1464	1310	1515.1875	2220.25	2388.1875	2364	2592.0625	1925.5	1470.75	Urbano
536405	585975	1813	1692	1413	1787.4375	3285.125	3944.9375	3692	4329.4375	2502.1875	1551.125	Vegetacion
503825	571875	1875	1827	1511	1914.0625	3625.375	4400.9375	4406	4822.125	2829.5625	1747.9375	Vegetacion
506175	512235	3410	3095	3385	3853.875	4823.375	5416.125	4086	5843.8125	4374.25	3767.4375	Nubes
596265	518335	2793	3003	2924	2936.5625	3463.875	3475.5625	3966	3673.25	3512.6875	3330.125	Urbano
547875	562545	7619	7501	7908	8041.375	8503.25	8965	8099	9186.9375	7124.375	5777.3125	Nubes
509245	508635	6134	6098	6513	6573.25	7240.875	7785.8125	6864	8267.5625	6273.4375	4816.0625	Nubes
593585	501355	2334	2318	2421	2727.125	3207.5625	3559.1875	3790	3730.625	3773.25	3305.625	Urbano
596335	498395	1906	1923	1804	2238.1875	3183.75	3487.9375	3471	3712.625	2993.3125	2333.125	Urbano
504775	546705	1863	1739	1449	1804.3125	3399.625	4128.75	3866	4536.125	2507.75	1543.875	Nubes
528875	568235	1884	1806	1463	1889.625	3346.375	4047.8125	4265	4463	2780.875	1761.3125	Agua
503195	535225	3471	3456	3454	3341.5	4265.75	4812.625	4789	5092.125	4036.25	3034.8125	Nubes
604295	511845	2430	2304	2520	2526.8125	2760.3125	2846.375	2733	2954.5	3285.25	3041.6875	Urbano
596655	495925	1634	1520	1383	1661	2336.9375	2584.25	2475	2802.4375	2137.5625	1608.125	Urbano
560425	530825	3735	3325	2942	3028.4375	3809.3125	4152.25	4696	4331.625	3585.625	2805.6875	Nubes
594725	584445	3051	2898	2727	3493.8125	4700.375	5302.125	4625	5758.75	3827.0625	2953.9375	Nubes
596755	509065	2213	2085	2195	2238.9375	2351.75	2426.4375	2278	2485.125	2782.375	2617.75	Urbano
505225	521085	2254	2116	1901	2105.3125	2782.3125	3113	2885	3248.8125	2502.5625	1795.5	Nubes
592545	510645	2324	2298	2442	2709.5	2860.3125	3077.75	2788	3138.25	3231.625	2914.6875	Urbano
502425	506995	1925	1827	1499	1864.75	3839.3125	4775.875	4403	5216.0625	2889	1700.5	Nubes
